side,symbol,deal_date,band,deal_value_inr,adv_ratio,pre_car,day0_ar,post_car_h5
SELL,FINOPB.NS,2025-06-23,broad,131940814,1.08,0.01429,-0.02236,0.020449296830175046
SELL,PSPPROJECT.NS,2025-08-04,broad,593925674,7.42,-0.05481,-0.10262,-0.05518707280237367
SELL,SULA.NS,2025-06-11,broad,429532537,6.02,-0.00744,0.07865,-0.05395706073031947
SELL,ORIENTTECH.NS,2025-10-06,broad,2042523304,15.22,0.22270,0.18139,-0.011853050803737553
SELL,ANTELOPUS.NS,2026-01-14,broad,87063936,5.95,-0.01794,0.20229,-0.0023795757347733204
SELL,KTKBANK.NS,2025-11-03,micro,1057324865,6.86,-0.01501,-0.01036,0.01896037869137046
SELL,FAZE3Q.NS,2026-02-04,broad,209609428,10.37,0.11286,0.19807,0.07114503549230111
SELL,ANANDRATHI.NS,2026-05-12,smallcap,1773220832,2.48,-0.02592,0.01695,0.007008549336577574
SELL,BLACKBUCK.NS,2025-08-08,micro,555816679,2.43,0.14529,0.01733,0.06364979591084619
SELL,TATVA.NS,2025-07-18,broad,132127444,4.66,-0.01344,0.07599,0.11657514955319281
SELL,SPANDANA.NS,2025-01-17,broad,141593723,0.88,-0.17910,-0.03981,-0.09602391662506027
SELL,FAIRCHEMOR.NS,2025-11-19,broad,61328960,11.47,-0.00329,-0.00816,-0.06667058240766299
SELL,DCXINDIA.NS,2025-09-29,broad,178857280,1.48,-0.05563,-0.07585,-0.001275440414289175
SELL,SENORES.NS,2025-12-24,broad,396060000,2.82,-0.03189,0.01613,0.05203036567444297
SELL,MTNL.NS,2025-06-12,broad,233397877,0.56,-0.00961,0.03939,-0.10072274090332156
SELL,MODIS.NS,2026-05-08,broad,95305822,6.18,-0.03193,0.00294,-0.03711976339493006
SELL,SHREEPUSHK.NS,2025-09-16,broad,524104032,17.28,0.13790,0.01922,0.200286660421942
SELL,ORIENTTECH.NS,2026-01-12,broad,466168216,5.70,-0.09520,0.05757,-0.0655949824245533
SELL,NCC.NS,2025-03-26,smallcap,856396498,0.89,0.02790,0.03024,0.012871563196839242
SELL,RADHIKAJWE.NS,2025-07-23,broad,81952922,3.49,0.12269,0.07609,-0.03582101529004389
SELL,APEX.NS,2026-04-10,broad,168675409,1.00,0.01704,0.05625,0.09152588107830928
SELL,IDEAFORGE.NS,2025-05-13,broad,603085848,6.74,0.25120,0.10770,-0.01590230706828044
SELL,CARBORUNIV.NS,2025-09-01,smallcap,274500000,2.00,-0.00305,0.00808,0.024495022355374152
SELL,QUADFUTURE.NS,2025-12-24,broad,1623610575,31.71,0.31924,-0.02937,-0.010100544720287097
SELL,AFFORDABLE.NS,2025-08-25,broad,22745712,4.04,0.00722,-0.12896,-0.02932237897888612
SELL,TITAGARH.NS,2026-05-05,smallcap,1262752649,2.00,-0.04719,0.09092,-0.05815533204112244
SELL,SAMMAANCAP.NS,2026-04-01,smallcap,735637725,0.66,0.12393,-0.05754,-0.010623359789904585
SELL,GUJTHEM.NS,2026-04-24,broad,217158999,8.98,0.06863,0.12087,0.03747646301606222
SELL,CUPID.NS,2025-03-28,micro,84253500,2.02,0.00121,-0.00514,0.012437337959763872
SELL,DOLLAR.NS,2026-04-23,broad,271525421,8.50,-0.00580,0.20639,-0.11141416527883252
SELL,MARKOLINES.NS,2026-03-25,broad,22731034,0.62,-0.02752,-0.02268,0.07505189936967627
SELL,USHAMART.NS,2025-12-12,smallcap,1978000000,10.09,0.00497,0.01717,-0.026688088500663287
SELL,DIAMONDYD.NS,2026-03-06,broad,242342845,14.21,-0.03050,-0.00775,-0.018028963060429226
SELL,IFCI.NS,2025-05-28,smallcap,1137256321,3.66,0.19667,0.14592,-0.07237551615692883
SELL,SAILIFE.NS,2025-09-16,smallcap,242729928,0.51,0.01554,-0.00659,0.008125490207740227
SELL,GREAVESCOT.NS,2024-12-30,micro,10994199438,7.63,0.20878,0.06032,-0.027899838411661326
SELL,3IINFOLTD.NS,2025-10-29,broad,27292231,2.92,0.07301,-0.10327,-0.006043646232586575
SELL,MTARTECH.NS,2025-10-14,micro,545114566,1.10,-0.03210,0.13667,0.025822716636058063
SELL,SIGACHI.NS,2025-09-16,broad,1611942020,18.78,0.34948,-0.00244,-0.052750698101501126
SELL,MOBIKWIK.NS,2025-09-09,broad,943788515,4.27,0.33141,-0.05178,-0.03784353557347442
SELL,NAVINFLUOR.NS,2025-01-09,smallcap,1424908924,3.26,0.08163,0.10551,0.038787409953903285
SELL,ORIENTTECH.NS,2026-01-06,broad,774681099,12.04,0.40171,-0.01553,-0.045355784915652175
SELL,KIMS.NS,2025-08-29,smallcap,185528365,0.75,-0.00080,-0.01467,-0.004540860507122435
SELL,YATRA.NS,2025-08-13,broad,3693367981,87.56,0.37168,0.07856,0.06476341106226169
SELL,CREDITACC.NS,2025-02-25,smallcap,746848504,0.85,-0.17527,0.01885,-0.010783090243149607
SELL,OMFREIGHT.NS,2026-01-16,broad,41723568,7.30,0.06176,0.04142,-0.07386248093017578
SELL,AEROFLEX.NS,2025-07-22,broad,343879328,0.70,-0.00509,0.03504,-0.09014805298690842
SELL,ASIANENE.NS,2025-09-08,broad,91510448,0.91,0.03561,-0.07669,-0.07875368397707139
SELL,IXIGO.NS,2025-07-18,micro,917977259,5.73,0.19963,0.02249,0.033120170429743134
SELL,BLUESTONE.NS,2025-10-09,micro,1026646506,4.04,0.15105,0.07983,0.026579257460370487
SELL,UFO.NS,2025-11-20,broad,55482287,5.43,-0.07316,0.10448,-0.0255184586837095
SELL,JARO.NS,2025-11-17,broad,274686510,4.36,-0.01314,0.12549,-0.03906906160879442
SELL,QUICKHEAL.NS,2025-10-15,broad,349217063,10.80,-0.00858,0.10046,-0.0745233196467292
SELL,VALIANTLAB.NS,2025-01-31,broad,28256250,5.76,-0.07383,0.01761,0.05971753656989276
SELL,ETERNAL.NS,2025-10-03,broad,3553200000,0.56,-0.01095,-0.00400,0.033571007356091975
SELL,TARSONS.NS,2025-11-26,broad,270591783,12.80,0.00235,-0.03017,0.01730946839243841
SELL,APOLLO.NS,2025-09-02,micro,3080034028,2.25,0.14203,0.08737,-0.07789008496485228
SELL,WAAREERTL.NS,2025-10-13,micro,1464713912,5.39,0.08102,0.09052,-0.019070566700779334
SELL,HOMEFIRST.NS,2025-08-11,smallcap,26143458573,58.16,0.02130,0.06226,-0.012715617719468275
SELL,RBLBANK.NS,2025-06-06,smallcap,814123284,0.54,-0.05803,0.04824,-0.04348533857495407
SELL,MARKOLINES.NS,2026-02-04,broad,17629573,0.75,0.04588,0.07868,-0.023758170379618804
SELL,GVPIL.NS,2026-02-19,broad,177300917,3.04,0.45117,-0.06194,-0.001873998408736477
SELL,MOBIKWIK.NS,2026-05-07,broad,282655388,1.14,-0.04776,0.02882,-0.11065852217875971
SELL,SAMMAANCAP.NS,2025-09-23,smallcap,1592216000,1.21,0.03319,-0.03862,0.26990197312621644
SELL,GLENMARK.NS,2025-07-11,midcap,3282982526,1.86,0.06731,0.15173,-0.025930059648963
SELL,HFCL.NS,2025-12-30,smallcap,513765072,0.59,0.00640,-0.01805,0.02212834643367656
SELL,RATNAVEER.NS,2025-12-04,broad,30166915,0.73,0.03752,0.04475,0.0035120200749371167
SELL,KESORAMIND.NS,2025-04-03,broad,6867872,1.32,-0.26005,0.05231,-0.185182750229671
SELL,DOMS.NS,2026-03-12,smallcap,700905525,9.66,-0.05126,0.02843,0.09092630465671059
SELL,FILATFASH.NS,2025-12-26,broad,23600557,0.90,-0.09010,-0.02396,-0.0431303189218013
SELL,SWSOLAR.NS,2025-02-11,micro,968168652,1.23,0.00582,-0.02236,-0.03070012225526242
SELL,ZIMLAB.NS,2025-07-17,broad,206866140,30.19,-0.02258,0.08072,-0.039744533420452144
SELL,BAJAJHCARE.NS,2025-01-17,broad,262062451,0.64,0.04027,0.19431,-0.16064304315768607
SELL,GARUDA.NS,2025-07-18,broad,2164941365,20.50,0.09000,0.12948,0.06474842660201308
SELL,BAJAJCON.NS,2026-01-23,broad,662029666,4.18,0.08394,0.03952,0.0993514442248209
SELL,ITCHOTELS.NS,2026-04-08,midcap,1967543633,1.79,0.02903,-0.00347,0.017951170705410302
SELL,BLS.NS,2025-10-16,smallcap,2309176030,5.26,-0.21205,0.16062,-0.052812717107753815
SELL,MOBIKWIK.NS,2026-04-27,broad,1149579487,6.24,0.01267,0.10440,-0.0874191098518513
SELL,RITES.NS,2025-09-26,smallcap,1033052102,6.17,-0.04627,0.00442,0.009418732802899843
SELL,DAVANGERE.NS,2026-01-14,broad,228625519,4.10,0.20032,0.03327,-0.07341267626181613
SELL,SALZERELEC.NS,2025-10-09,broad,105908356,3.29,0.19728,-0.05668,-0.10389924609696899
SELL,RATNAVEER.NS,2026-04-15,broad,295312492,3.58,0.08137,-0.00612,-0.06548775458612877
SELL,DBEIL.NS,2025-09-18,broad,5130851,0.93,-0.06249,0.15668,0.02534904674935834
SELL,JPPOWER.NS,2026-03-19,smallcap,827386658,2.00,0.10307,0.14368,-0.10280034684912054
SELL,PARAS.NS,2025-11-14,micro,339885283,1.19,0.06773,0.06471,-0.018224886299117227
SELL,RAYMOND.NS,2025-07-01,broad,4506507811,29.10,0.15333,0.06613,-0.08017936187548269
SELL,BHARATSE.NS,2026-02-19,broad,154015407,9.11,0.16171,0.06354,-0.0809286883014626
SELL,STALLION.NS,2025-09-29,broad,406510938,1.12,0.05922,0.13701,0.21749019961352412
SELL,360ONE.NS,2025-07-22,midcap,17584522021,18.27,0.01714,-0.06002,-0.04033415959477893
SELL,WALCHANNAG.NS,2025-12-19,broad,1225544629,24.65,0.27449,-0.01339,-0.05736000007425879
SELL,MCLOUD.NS,2025-11-24,broad,1437710917,5.69,0.00820,-0.15038,-0.45213455622934684
SELL,WAAREEENER.NS,2025-08-26,midcap,5825948576,0.89,0.04488,0.04871,-0.07569795392881451
SELL,GANDHAR.NS,2026-01-06,broad,1401248538,34.74,0.11807,0.03918,-0.040909278884333156
SELL,RATNAVEER.NS,2026-02-23,broad,74006359,0.55,0.10943,-0.03584,-0.08260200935784345
SELL,AEROFLEX.NS,2026-05-07,broad,620801498,0.86,0.11999,0.20006,-0.1338800809937808
SELL,GSLSU.NS,2025-06-10,broad,144323360,10.92,-0.00204,0.07296,-0.07078947452836581
SELL,SONATSOFTW.NS,2025-04-08,smallcap,456120000,1.54,-0.07193,-0.00710,-0.07205417805057568
SELL,SONATSOFTW.NS,2025-05-07,smallcap,1490017347,1.86,0.09560,0.01835,-0.06186357071144988
SELL,BMWVENTLTD.NS,2026-02-19,broad,25454228,2.92,0.01558,0.01363,0.0630769704124231
SELL,KROSS.NS,2026-01-02,broad,559181150,13.88,0.04252,-0.01423,0.026952997925817068
SELL,BGRENERGY.NS,2025-01-07,broad,77767053,3.42,0.10071,0.01603,0.12393841265658545
SELL,REDINGTON.NS,2026-02-27,smallcap,1152554993,3.30,-0.03971,0.15408,0.0016167245035255684
SELL,SENCO.NS,2025-03-13,micro,414080000,1.39,-0.10372,-0.02972,0.17587252108837315
SELL,UFO.NS,2025-04-09,broad,16115296,1.43,-0.04606,-0.05997,0.0746385125619844
SELL,SIGACHI.NS,2026-01-27,broad,122426263,1.05,-0.17454,-0.12844,0.12944762277614474
SELL,QUADFUTURE.NS,2025-12-22,broad,1169931809,22.96,0.06253,0.19200,-0.055422088634604516
SELL,ARKADE.NS,2025-05-12,broad,170356517,0.57,-0.02723,0.03891,0.027419769582414766
SELL,DREAMFOLKS.NS,2025-07-07,broad,101052752,1.23,-0.17432,-0.06154,-0.06842588067949795
SELL,CREDITACC.NS,2025-02-27,smallcap,6868370960,7.84,-0.11874,0.13994,-0.01039833636416887
SELL,CYIENTDLM.NS,2026-03-17,broad,1932345303,33.56,0.07020,-0.02084,-0.04106303671468592
SELL,ELECTCAST.NS,2026-03-18,micro,2870000000,36.06,0.14015,0.03202,0.12882957549691154
SELL,NEWGEN.NS,2025-05-02,smallcap,1334349911,4.29,0.03676,0.04451,0.05663965649300806
SELL,ECOSMOBLTY.NS,2026-01-23,broad,62793858,3.78,0.03276,-0.05559,0.1225013953522005
SELL,ADVANCE.NS,2026-02-09,broad,44044850,0.94,-0.01093,0.00571,0.03003773041666502
SELL,PROSTARM.NS,2025-07-14,broad,251710844,0.58,0.33837,-0.01611,0.12061898767871504
SELL,MASTEK.NS,2025-04-11,micro,728789402,2.09,0.03981,-0.00567,-0.09651377241243297
SELL,KRISHNADEF.NS,2026-01-30,broad,89174971,0.68,0.09028,0.08736,-0.028709562053676807
SELL,MARKOLINES.NS,2026-05-11,broad,112025528,2.30,0.05364,0.04962,0.008175268369328581
SELL,BEML.NS,2025-03-28,smallcap,742984087,0.72,0.12483,0.02790,-0.05372174498620563
SELL,JTLIND.NS,2026-01-16,broad,462766991,15.86,0.31531,0.03022,0.00042005789105192815
SELL,SMCGLOBAL.NS,2025-12-12,broad,127494727,9.63,0.04029,0.10148,-0.03517865753430427
SELL,SALZERELEC.NS,2025-11-13,broad,70176540,0.87,-0.11857,0.13573,-0.06254558353911222
SELL,BLACKBUCK.NS,2025-06-03,micro,7255994845,73.81,-0.07354,0.01962,0.019019323281037392
SELL,RPSGVENT.NS,2026-04-02,broad,3984281974,153.26,0.55967,0.07704,-0.16373607531396328
SELL,SAMMAANCAP.NS,2025-11-19,smallcap,1556923730,0.65,0.03513,-0.12480,0.0028762182577580786
SELL,RAYMOND.NS,2025-06-30,broad,2686884118,18.31,0.04115,0.14093,-0.06476610963611673
SELL,AWFIS.NS,2025-09-18,micro,463120000,3.73,0.01973,-0.01016,-0.042645278501895034
SELL,HFCL.NS,2025-09-18,smallcap,683885884,0.88,0.04011,0.03380,-0.012882349919042801
SELL,QUADFUTURE.NS,2025-03-24,broad,2578101895,2.06,0.01684,0.03850,0.08497711736822511
SELL,KAMOPAINTS.NS,2026-01-08,broad,13261888,5.06,0.19407,-0.02439,-0.12543021195437376
SELL,CHENNPETRO.NS,2025-10-27,smallcap,1526181339,2.13,0.04677,-0.00838,0.16628818622004538
SELL,STALLION.NS,2026-03-10,broad,427008368,4.91,-0.17556,0.03997,0.08380049483316065
SELL,LODHA.NS,2025-11-18,broad,1084359800,1.02,-0.00522,-0.01922,-0.037806079411039195
SELL,SYRMA.NS,2025-11-12,smallcap,912479436,1.14,0.07647,0.06698,-0.011466778037796277
SELL,MAMATA.NS,2025-05-29,broad,387796940,7.94,0.12248,0.10164,0.010325839774473433
SELL,BHARTIARTL.NS,2025-05-16,broad,128799680000,12.36,-0.03635,-0.02680,0.013771052116985372
SELL,VIDHIING.NS,2025-04-17,broad,174588926,13.96,0.00210,-0.03180,-0.0005290434058220495
SELL,KEC.NS,2025-03-17,smallcap,1033230004,2.13,-0.03186,0.06923,0.005312315377175247
SELL,APOLLOPIPE.NS,2026-03-13,broad,299267338,2.62,0.23500,0.00211,0.05223257732902331
SELL,FORTIS.NS,2025-11-24,midcap,15874094113,7.09,-0.00760,0.00380,-0.010334302200954326
SELL,NEOGEN.NS,2025-12-12,micro,171114018,2.27,0.04837,-0.01434,0.0053629619480410895
SELL,IDEAFORGE.NS,2025-03-19,broad,107544429,1.49,-0.08962,0.18021,-0.11940645172164444
SELL,EXCELSOFT.NS,2025-12-30,broad,809497787,0.95,-0.05475,0.08974,-0.057351310622194895
SELL,SHRINGARMS.NS,2026-01-16,broad,324952348,1.22,-0.05964,0.08614,-0.07410065630861218
SELL,HOMEFIRST.NS,2026-02-26,smallcap,6600652730,38.44,0.07073,-0.05788,0.015935241828075153
SELL,VMM.NS,2025-08-26,midcap,12134040436,4.27,0.00265,0.04102,-0.007185526395350639
SELL,CREDITACC.NS,2025-01-27,smallcap,839393188,0.89,0.05322,0.04367,0.017018288059367892
SELL,SAMHI.NS,2025-04-24,micro,353506672,1.14,0.05361,0.11005,-0.007849571485684215
SELL,ITI.NS,2025-01-08,smallcap,6038226646,1.14,0.27272,-0.01112,-0.08962845976982159
SELL,WALCHANNAG.NS,2025-12-23,broad,189254508,3.29,0.14315,-0.00578,-0.024365934886605878
SELL,UNIPARTS.NS,2025-10-07,broad,239263386,11.65,0.00990,0.09790,0.1702339426416617
SELL,UNIPARTS.NS,2025-10-15,broad,161701830,4.69,0.08002,0.05854,-0.09200759524313562
SELL,HAPPSTMNDS.NS,2025-06-17,micro,1972884726,16.86,-0.02051,0.11897,-0.01244749219559571
SELL,RATNAVEER.NS,2026-02-16,broad,115191119,1.18,-0.01441,0.01735,0.04846606679976739
SELL,PRAJIND.NS,2025-12-16,micro,678886439,3.79,0.08157,0.03829,-0.016174415330408642
SELL,SMCGLOBAL.NS,2026-02-05,broad,205433074,3.18,0.01821,0.10538,-0.05841537626528781
SELL,DENTA.NS,2025-07-18,broad,534350425,15.60,0.12123,0.08695,-0.11819405521487347
SELL,ZEEMEDIA.NS,2025-09-05,broad,61850000,4.57,-0.03194,0.00463,-0.005488361465468605
SELL,MASTERTR.NS,2025-08-21,broad,228430265,1.76,-0.00704,-0.07081,0.018840136264267393
SELL,COFFEEDAY.NS,2025-12-17,broad,85350000,8.49,0.10567,-0.03380,0.03528627134683182
SELL,MANGLMCEM.NS,2025-05-26,broad,815000000,22.98,0.06293,-0.00023,-0.028914135782368677
SELL,RATNAVEER.NS,2026-02-12,broad,66930189,0.68,-0.06010,0.01240,0.11462803319653103
SELL,JKIPL.NS,2026-01-19,broad,28929318,3.54,-0.00227,-0.01494,-0.18382872572037912
SELL,SONATSOFTW.NS,2025-08-12,smallcap,652254837,2.73,-0.05795,0.13205,0.0008517101619862633
SELL,MOBIKWIK.NS,2026-02-24,broad,1808307388,12.92,-0.04654,0.03119,-0.08453120417312798
SELL,GMRP&UI.NS,2025-02-25,micro,400100362,2.11,-0.00617,0.02200,-0.02666968441717188
SELL,VLEGOV.NS,2026-03-18,broad,7881730,0.60,-0.06923,-0.05089,-0.15976563851812353
SELL,IDEAFORGE.NS,2025-11-17,broad,254531851,3.25,-0.01105,0.08188,-0.04199862908346097
SELL,GTPL.NS,2026-03-24,broad,36414000,5.78,0.04755,-0.01828,0.05636986112830311
SELL,AGIIL.NS,2026-03-20,broad,587094867,0.82,0.00796,0.01275,-0.023423344695288506
SELL,HFCL.NS,2026-04-30,smallcap,3120455052,0.97,0.06317,0.08733,0.17402391815747165
SELL,NRL.NS,2025-05-27,broad,52418681,16.45,-0.02901,0.20688,0.050939418117326385
SELL,SBILIFE.NS,2025-12-10,broad,1008487020,0.64,0.01995,0.00730,0.006941937248591157
SELL,EASEMYTRIP.NS,2026-02-16,broad,203271722,3.18,0.00380,0.18988,-0.0662039326085131
SELL,BAJAJCON.NS,2025-06-24,broad,199769638,3.97,-0.03685,0.19545,0.09058195531403834
SELL,GSLSU.NS,2025-03-24,broad,32600637,1.79,0.02470,0.12915,-0.1109407394531966
SELL,KAYNES.NS,2025-03-12,smallcap,1429853000,0.53,0.03371,0.01395,0.05851305937855522
SELL,IRMENERGY.NS,2026-05-04,broad,533412581,10.13,0.23952,-0.03424,-0.0841494656337951
SELL,APEX.NS,2026-04-17,broad,476533958,2.20,0.04994,0.08073,-0.010997437550215206
SELL,ATHERENERG.NS,2026-02-11,smallcap,4656097640,6.07,0.04729,-0.01520,0.026422620261468688
SELL,RELTD.NS,2026-03-27,broad,138182281,15.81,0.03546,-0.06690,0.059344466337448276
SELL,OMAXE.NS,2026-01-13,broad,91153634,6.03,-0.08949,0.12912,-0.04983632850098385
SELL,GSLSU.NS,2025-11-07,broad,63086841,4.23,0.24261,0.07236,-0.012344865913466618
SELL,QUADFUTURE.NS,2025-12-26,broad,148562134,2.90,0.31459,-0.02643,0.06843461260428874
SELL,IRMENERGY.NS,2026-04-24,broad,4429741526,88.42,0.31540,0.00119,0.04449164367659719
SELL,AFFORDABLE.NS,2025-09-30,broad,35638628,1.41,-0.07035,0.01353,0.0006633817607868409
SELL,PARAS.NS,2026-03-02,micro,1419282175,7.97,0.01367,0.07596,-0.06448769615056393
SELL,DENTA.NS,2026-03-24,broad,99090233,3.21,-0.00260,0.03947,0.03830480348146981
SELL,MARKOLINES.NS,2026-02-18,broad,19411285,0.54,-0.02266,0.03254,0.02356643240760059
SELL,KROSS.NS,2026-01-08,broad,72524740,0.88,0.12867,0.02150,-0.04188899052656303
SELL,NETWEB.NS,2025-10-01,smallcap,12238877492,1.29,0.06625,0.10131,-0.06864229891953466
SELL,APEX.NS,2026-02-05,broad,81865006,0.55,0.21473,-0.03457,0.25513231473335574
SELL,SUYOG.NS,2025-06-11,broad,197760000,11.37,0.13800,0.04848,-0.0576884597895333
SELL,OLAELEC.NS,2025-08-28,smallcap,4322089772,2.27,0.15841,0.09004,0.07950892818451138
SELL,MOBIKWIK.NS,2025-07-01,broad,131406795,0.55,0.01999,0.00144,0.016652087770460566
SELL,CREDITACC.NS,2025-01-20,smallcap,1379941534,2.25,-0.06060,0.08819,0.08001803100079685
SELL,NEWGEN.NS,2026-02-20,smallcap,1334039424,3.88,0.24414,-0.10293,-0.0596348260754066
SELL,GMRP&UI.NS,2025-09-29,micro,465000000,2.37,-0.04518,0.00342,-0.025798153902193977
SELL,JPPOWER.NS,2025-07-14,smallcap,2939762608,2.08,0.23764,0.14394,-0.1242149256869366
SELL,GSLSU.NS,2025-11-06,broad,69131087,4.64,0.21827,0.01101,0.0014590360585546858
SELL,PATELRMART.NS,2026-01-20,broad,114542846,6.15,-0.01387,0.20090,0.0366940343108999
SELL,KAYNES.NS,2025-12-04,smallcap,1834454641,0.61,-0.07412,-0.05994,-0.01733622371619037
SELL,CUPID.NS,2025-07-18,micro,577712484,2.54,0.18942,0.10410,0.05898009037140994
SELL,JINDALPOLY.NS,2026-04-08,broad,1886404368,4.56,0.07917,-0.03972,-0.14684707588966106
SELL,ZIMLAB.NS,2025-03-19,broad,54250560,8.53,-0.07359,0.04906,-0.047732938909535116
SELL,MOBIKWIK.NS,2025-03-20,broad,1501469372,1.34,0.21524,-0.06230,-0.05826537108115504
SELL,DCXINDIA.NS,2025-12-19,broad,255693704,3.28,-0.02699,0.18324,-0.06502152678563167
SELL,FCL.NS,2025-09-26,broad,338481795,10.54,0.05488,0.03036,-0.06707896448738371
SELL,AEGISLOG.NS,2025-01-08,smallcap,4318995715,14.85,0.16952,-0.00628,-0.035590409275115586
SELL,ABCAPITAL.NS,2026-02-27,midcap,10545071277,5.17,0.02396,-0.02301,0.0008175229802394046
SELL,MASTERTR.NS,2026-03-27,broad,64361744,5.10,-0.08193,-0.06722,0.22642831676455888
SELL,SHAREINDIA.NS,2025-10-17,micro,479854419,9.66,0.23904,0.12750,-0.0037257369921088745
SELL,GODREJIND.NS,2025-02-21,midcap,3427536828,42.32,0.21374,0.12605,0.03663978418442004
SELL,AFFORDABLE.NS,2025-10-01,broad,17022600,0.67,-0.05712,0.04804,0.014060355507994338
SELL,IRMENERGY.NS,2025-09-30,broad,78520027,1.80,0.03686,0.05057,-0.06465042544915633
SELL,TATACOMM.NS,2025-10-07,midcap,260659811,0.71,0.00235,-0.00106,0.14589968001527898
SELL,KESORAMIND.NS,2025-09-24,broad,12314385,3.05,0.05518,0.05342,-0.05541298314806886
SELL,OLAELEC.NS,2025-08-26,smallcap,1935675820,1.02,0.17124,0.06364,0.15369361032374784
SELL,POKARNA.NS,2026-02-05,broad,433108715,11.67,0.25488,0.16403,0.07672440993721885
SELL,SHREEPUSHK.NS,2025-09-22,broad,514030059,15.08,0.16235,0.18113,-0.0007940887212979364
SELL,SIGACHI.NS,2025-12-31,broad,62523300,1.07,-0.05280,-0.03758,-0.0063408066553271025
SELL,KAJARIACER.NS,2025-07-01,smallcap,945075936,3.47,-0.01312,-0.00361,0.04699296230731509
SELL,EXXARO.NS,2025-10-16,broad,29567066,16.40,-0.10126,0.00631,-0.02959861871620162
SELL,MTARTECH.NS,2025-02-20,micro,286718518,2.15,-0.05400,0.12465,-0.0280244012587183
SELL,KOTAKBANK.NS,2025-09-10,broad,125122677312,24.25,-0.00247,0.00238,0.025007682555562738
SELL,APOLLO.NS,2025-05-28,micro,2633475589,1.15,0.13549,0.13515,0.08120559420488638
SELL,BLSE.NS,2025-11-03,broad,295040628,13.02,0.01767,0.14282,0.016071278135462386
SELL,VIKRAN.NS,2025-12-29,broad,710845700,2.12,0.17087,0.02896,-0.04351372260737951
SELL,INOXGREEN.NS,2026-03-20,micro,635009240,3.85,-0.04768,0.06192,0.02752377303103115
SELL,MUFIN.NS,2026-05-12,broad,113530000,0.64,0.02887,-0.00941,0.06454011297691542
SELL,KESORAMIND.NS,2025-04-02,broad,32241251,6.19,-0.38377,0.02296,-0.13070617238261706
SELL,RACLGEAR.NS,2026-02-17,broad,867600341,29.86,0.27592,0.13028,-0.05877170440489121
SELL,JKIPL.NS,2026-01-06,broad,17600000,1.83,-0.00428,0.02339,-0.02455454753123476
SELL,FINOPB.NS,2025-06-13,broad,305595214,4.06,0.03454,0.07167,-0.020092552780496375
SELL,GRSE.NS,2025-05-16,smallcap,3557184367,0.78,0.17851,0.08262,0.09033126495465549
SELL,EASEMYTRIP.NS,2025-12-02,broad,455497726,6.83,-0.01946,0.20324,-0.042445509333121634
SELL,FILATFASH.NS,2025-12-29,broad,18436131,0.68,-0.06290,-0.08187,0.059718823502873164
SELL,ANTELOPUS.NS,2026-01-28,broad,418902589,11.54,0.30664,-0.04474,-0.0013374459018780094
SELL,TOLINS.NS,2025-09-10,broad,38562558,2.53,-0.05369,0.13601,0.006710905218203278
SELL,SHANTIGOLD.NS,2026-01-08,broad,843364829,22.24,0.16723,-0.03005,-0.023974387534483665
SELL,JSWINFRA.NS,2025-05-16,midcap,12104820000,22.77,-0.02751,-0.03914,-0.014009896655164167
SELL,CRAFTSMAN.NS,2025-12-26,smallcap,565845000,3.37,-0.02039,0.04756,0.11755196425201642
SELL,APOLLO.NS,2026-04-17,micro,1123788793,0.87,0.09683,0.15645,0.010339330392838963
SELL,RAILTEL.NS,2025-03-24,smallcap,681678088,1.08,0.01125,0.04459,-0.048709628316035536
SELL,BGRENERGY.NS,2025-01-06,broad,12679375,0.56,0.09162,0.03614,0.12631217963798613
SELL,APEX.NS,2026-02-01,broad,107199361,0.76,0.07484,0.01465,0.0414625299706346
SELL,DEEPINDS.NS,2026-03-20,broad,399911953,5.34,0.09856,0.11542,0.1248140618988205
SELL,TTKPRESTIG.NS,2026-05-12,broad,485522175,15.88,-0.02118,0.03819,0.011128909168558465
SELL,ZEEMEDIA.NS,2025-12-24,broad,141150000,10.88,0.03100,0.00983,-0.05951484487080805
SELL,GANDHAR.NS,2026-05-06,broad,103938996,5.03,-0.02222,0.12553,-0.04100217327706712
SELL,IDEAFORGE.NS,2026-03-04,broad,335079145,6.35,0.11145,0.04336,0.023352852496253518
SELL,AGIIL.NS,2025-09-23,broad,591766723,12.17,0.03372,-0.01248,0.12224933004598038
SELL,BLACKBUCK.NS,2025-08-06,micro,587973936,2.98,0.05540,0.16635,0.06136730858142647
SELL,EXXARO.NS,2025-11-06,broad,86290152,50.58,0.14672,0.19004,-0.08863866414107091
SELL,IEX.NS,2025-05-30,smallcap,1025168876,1.09,0.00059,0.00113,0.017699144327764316
SELL,WALCHANNAG.NS,2025-12-18,broad,2274462081,51.36,0.14383,0.13235,-0.046656406400320094
SELL,SHREEJISPG.NS,2025-12-24,broad,777392610,2.74,-0.04242,0.09981,0.05914563082814439
