FREQ,EER_TYPE,EER_BASKET,REF_AREA,TIME_PERIOD,OBS_VALUE
D,N,B,IN,2016-06-14,107.18
D,N,B,IN,2016-06-15,107.34
D,N,B,IN,2016-06-16,107.2
D,N,B,IN,2016-06-17,107.24
D,N,B,IN,2016-06-18,NaN
D,N,B,IN,2016-06-19,NaN
D,N,B,IN,2016-06-20,106.27
D,N,B,IN,2016-06-21,105.9
D,N,B,IN,2016-06-22,106.07
D,N,B,IN,2016-06-23,106.01
D,N,B,IN,2016-06-24,106.43
D,N,B,IN,2016-06-25,NaN
D,N,B,IN,2016-06-26,NaN
D,N,B,IN,2016-06-27,106.95
D,N,B,IN,2016-06-28,106.65
D,N,B,IN,2016-06-29,106.89
D,N,B,IN,2016-06-30,106.91
D,N,B,IN,2016-07-01,107.08
D,N,B,IN,2016-07-02,NaN
D,N,B,IN,2016-07-03,NaN
D,N,B,IN,2016-07-04,107.26
D,N,B,IN,2016-07-05,107.11
D,N,B,IN,2016-07-06,107.54
D,N,B,IN,2016-07-07,107.36
D,N,B,IN,2016-07-08,107.58
D,N,B,IN,2016-07-09,NaN
D,N,B,IN,2016-07-10,NaN
D,N,B,IN,2016-07-11,107.9
D,N,B,IN,2016-07-12,107.79
D,N,B,IN,2016-07-13,107.93
D,N,B,IN,2016-07-14,107.85
D,N,B,IN,2016-07-15,107.68
D,N,B,IN,2016-07-16,NaN
D,N,B,IN,2016-07-17,NaN
D,N,B,IN,2016-07-18,107.77
D,N,B,IN,2016-07-19,108.01
D,N,B,IN,2016-07-20,107.95
D,N,B,IN,2016-07-21,107.94
D,N,B,IN,2016-07-22,108.17
D,N,B,IN,2016-07-23,NaN
D,N,B,IN,2016-07-24,NaN
D,N,B,IN,2016-07-25,107.88
D,N,B,IN,2016-07-26,107.81
D,N,B,IN,2016-07-27,108.1
D,N,B,IN,2016-07-28,107.93
D,N,B,IN,2016-07-29,107.92
D,N,B,IN,2016-07-30,NaN
D,N,B,IN,2016-07-31,NaN
D,N,B,IN,2016-08-01,107.88
D,N,B,IN,2016-08-02,107.73
D,N,B,IN,2016-08-03,107.47
D,N,B,IN,2016-08-04,107.68
D,N,B,IN,2016-08-05,107.68
D,N,B,IN,2016-08-06,NaN
D,N,B,IN,2016-08-07,NaN
D,N,B,IN,2016-08-08,107.91
D,N,B,IN,2016-08-09,107.8
D,N,B,IN,2016-08-10,107.54
D,N,B,IN,2016-08-11,107.44
D,N,B,IN,2016-08-12,107.51
D,N,B,IN,2016-08-13,NaN
D,N,B,IN,2016-08-14,NaN
D,N,B,IN,2016-08-15,107.26
D,N,B,IN,2016-08-16,106.89
D,N,B,IN,2016-08-17,107.1
D,N,B,IN,2016-08-18,106.99
D,N,B,IN,2016-08-19,106.61
D,N,B,IN,2016-08-20,NaN
D,N,B,IN,2016-08-21,NaN
D,N,B,IN,2016-08-22,106.67
D,N,B,IN,2016-08-23,106.67
D,N,B,IN,2016-08-24,106.95
D,N,B,IN,2016-08-25,106.98
D,N,B,IN,2016-08-26,107.05
D,N,B,IN,2016-08-27,NaN
D,N,B,IN,2016-08-28,NaN
D,N,B,IN,2016-08-29,107.4
D,N,B,IN,2016-08-30,107.53
D,N,B,IN,2016-08-31,107.87
D,N,B,IN,2016-09-01,107.9
D,N,B,IN,2016-09-02,107.99
D,N,B,IN,2016-09-03,NaN
D,N,B,IN,2016-09-04,NaN
D,N,B,IN,2016-09-05,108.43
D,N,B,IN,2016-09-06,108.34
D,N,B,IN,2016-09-07,108.02
D,N,B,IN,2016-09-08,107.81
D,N,B,IN,2016-09-09,107.72
D,N,B,IN,2016-09-10,NaN
D,N,B,IN,2016-09-11,NaN
D,N,B,IN,2016-09-12,107.71
D,N,B,IN,2016-09-13,107.72
D,N,B,IN,2016-09-14,107.87
D,N,B,IN,2016-09-15,107.73
D,N,B,IN,2016-09-16,107.6
D,N,B,IN,2016-09-17,NaN
D,N,B,IN,2016-09-18,NaN
D,N,B,IN,2016-09-19,107.75
D,N,B,IN,2016-09-20,107.66
D,N,B,IN,2016-09-21,107.67
D,N,B,IN,2016-09-22,107.83
D,N,B,IN,2016-09-23,107.93
D,N,B,IN,2016-09-24,NaN
D,N,B,IN,2016-09-25,NaN
D,N,B,IN,2016-09-26,107.89
D,N,B,IN,2016-09-27,108.17
D,N,B,IN,2016-09-28,108.21
D,N,B,IN,2016-09-29,107.58
D,N,B,IN,2016-09-30,108.17
D,N,B,IN,2016-10-01,NaN
D,N,B,IN,2016-10-02,NaN
D,N,B,IN,2016-10-03,108.07
D,N,B,IN,2016-10-04,108.52
D,N,B,IN,2016-10-05,108.4
D,N,B,IN,2016-10-06,108.25
D,N,B,IN,2016-10-07,108.51
D,N,B,IN,2016-10-08,NaN
D,N,B,IN,2016-10-09,NaN
D,N,B,IN,2016-10-10,108.84
D,N,B,IN,2016-10-11,109.14
D,N,B,IN,2016-10-12,109.01
D,N,B,IN,2016-10-13,108.92
D,N,B,IN,2016-10-14,109.18
D,N,B,IN,2016-10-15,NaN
D,N,B,IN,2016-10-16,NaN
D,N,B,IN,2016-10-17,109.21
D,N,B,IN,2016-10-18,109.2
D,N,B,IN,2016-10-19,109.19
D,N,B,IN,2016-10-20,109.01
D,N,B,IN,2016-10-21,109.32
D,N,B,IN,2016-10-22,NaN
D,N,B,IN,2016-10-23,NaN
D,N,B,IN,2016-10-24,109.37
D,N,B,IN,2016-10-25,109.45
D,N,B,IN,2016-10-26,109.28
D,N,B,IN,2016-10-27,109.48
D,N,B,IN,2016-10-28,109.66
D,N,B,IN,2016-10-29,NaN
D,N,B,IN,2016-10-30,NaN
D,N,B,IN,2016-10-31,109.57
D,N,B,IN,2016-11-01,109.38
D,N,B,IN,2016-11-02,109.19
D,N,B,IN,2016-11-03,109.14
D,N,B,IN,2016-11-04,109.06
D,N,B,IN,2016-11-05,NaN
D,N,B,IN,2016-11-06,NaN
D,N,B,IN,2016-11-07,109.23
D,N,B,IN,2016-11-08,109.56
D,N,B,IN,2016-11-09,109.8
D,N,B,IN,2016-11-10,110.28
D,N,B,IN,2016-11-11,109.56
D,N,B,IN,2016-11-12,NaN
D,N,B,IN,2016-11-13,NaN
D,N,B,IN,2016-11-14,109.36
D,N,B,IN,2016-11-15,109.44
D,N,B,IN,2016-11-16,109.34
D,N,B,IN,2016-11-17,109.53
D,N,B,IN,2016-11-18,109.81
D,N,B,IN,2016-11-19,NaN
D,N,B,IN,2016-11-20,NaN
D,N,B,IN,2016-11-21,109.5
D,N,B,IN,2016-11-22,109.22
D,N,B,IN,2016-11-23,108.74
D,N,B,IN,2016-11-24,109.08
D,N,B,IN,2016-11-25,109.29
D,N,B,IN,2016-11-26,NaN
D,N,B,IN,2016-11-27,NaN
D,N,B,IN,2016-11-28,108.89
D,N,B,IN,2016-11-29,108.96
D,N,B,IN,2016-11-30,109.03
D,N,B,IN,2016-12-01,109.32
D,N,B,IN,2016-12-02,109.46
D,N,B,IN,2016-12-03,NaN
D,N,B,IN,2016-12-04,NaN
D,N,B,IN,2016-12-05,109.41
D,N,B,IN,2016-12-06,109.77
D,N,B,IN,2016-12-07,109.98
D,N,B,IN,2016-12-08,110.3
D,N,B,IN,2016-12-09,110.72
D,N,B,IN,2016-12-10,NaN
D,N,B,IN,2016-12-11,NaN
D,N,B,IN,2016-12-12,110.81
D,N,B,IN,2016-12-13,110.46
D,N,B,IN,2016-12-14,110.48
D,N,B,IN,2016-12-15,111.12
D,N,B,IN,2016-12-16,111.16
D,N,B,IN,2016-12-17,NaN
D,N,B,IN,2016-12-18,NaN
D,N,B,IN,2016-12-19,111.11
D,N,B,IN,2016-12-20,111
D,N,B,IN,2016-12-21,111.01
D,N,B,IN,2016-12-22,110.94
D,N,B,IN,2016-12-23,111.21
D,N,B,IN,2016-12-24,NaN
D,N,B,IN,2016-12-25,NaN
D,N,B,IN,2016-12-26,111.21
D,N,B,IN,2016-12-27,110.92
D,N,B,IN,2016-12-28,110.76
D,N,B,IN,2016-12-29,110.87
D,N,B,IN,2016-12-30,110.73
D,N,B,IN,2016-12-31,NaN
D,N,B,IN,2017-01-01,NaN
D,N,B,IN,2017-01-02,110.64
D,N,B,IN,2017-01-03,110.53
D,N,B,IN,2017-01-04,110.68
D,N,B,IN,2017-01-05,110.41
D,N,B,IN,2017-01-06,110.14
D,N,B,IN,2017-01-07,NaN
D,N,B,IN,2017-01-08,NaN
D,N,B,IN,2017-01-09,110.34
D,N,B,IN,2017-01-10,110.06
D,N,B,IN,2017-01-11,110.05
D,N,B,IN,2017-01-12,109.64
D,N,B,IN,2017-01-13,109.5
D,N,B,IN,2017-01-14,NaN
D,N,B,IN,2017-01-15,NaN
D,N,B,IN,2017-01-16,109.83
D,N,B,IN,2017-01-17,109.42
D,N,B,IN,2017-01-18,109.25
D,N,B,IN,2017-01-19,109.45
D,N,B,IN,2017-01-20,109.58
D,N,B,IN,2017-01-21,NaN
D,N,B,IN,2017-01-22,NaN
D,N,B,IN,2017-01-23,109.04
D,N,B,IN,2017-01-24,108.99
D,N,B,IN,2017-01-25,109.08
D,N,B,IN,2017-01-26,109.11
D,N,B,IN,2017-01-27,109.49
D,N,B,IN,2017-01-28,NaN
D,N,B,IN,2017-01-29,NaN
D,N,B,IN,2017-01-30,109.66
D,N,B,IN,2017-01-31,109.55
D,N,B,IN,2017-02-01,109.87
D,N,B,IN,2017-02-02,109.96
D,N,B,IN,2017-02-03,110
D,N,B,IN,2017-02-04,NaN
D,N,B,IN,2017-02-05,NaN
D,N,B,IN,2017-02-06,110.12
D,N,B,IN,2017-02-07,110.08
D,N,B,IN,2017-02-08,110.42
D,N,B,IN,2017-02-09,110.94
D,N,B,IN,2017-02-10,110.94
D,N,B,IN,2017-02-11,NaN
D,N,B,IN,2017-02-12,NaN
D,N,B,IN,2017-02-13,110.83
D,N,B,IN,2017-02-14,110.89
D,N,B,IN,2017-02-15,111.09
D,N,B,IN,2017-02-16,110.48
D,N,B,IN,2017-02-17,110.48
D,N,B,IN,2017-02-18,NaN
D,N,B,IN,2017-02-19,NaN
D,N,B,IN,2017-02-20,110.86
D,N,B,IN,2017-02-21,111.11
D,N,B,IN,2017-02-22,110.94
D,N,B,IN,2017-02-23,111.09
D,N,B,IN,2017-02-24,111.08
D,N,B,IN,2017-02-25,NaN
D,N,B,IN,2017-02-26,NaN
D,N,B,IN,2017-02-27,111.07
D,N,B,IN,2017-02-28,111.09
D,N,B,IN,2017-03-01,111.25
D,N,B,IN,2017-03-02,111.53
D,N,B,IN,2017-03-03,111.46
D,N,B,IN,2017-03-04,NaN
D,N,B,IN,2017-03-05,NaN
D,N,B,IN,2017-03-06,111.57
D,N,B,IN,2017-03-07,111.66
D,N,B,IN,2017-03-08,111.63
D,N,B,IN,2017-03-09,111.89
D,N,B,IN,2017-03-10,111.96
D,N,B,IN,2017-03-11,NaN
D,N,B,IN,2017-03-12,NaN
D,N,B,IN,2017-03-13,112.45
D,N,B,IN,2017-03-14,113.26
D,N,B,IN,2017-03-15,113.36
D,N,B,IN,2017-03-16,113.1
D,N,B,IN,2017-03-17,112.98
D,N,B,IN,2017-03-18,NaN
D,N,B,IN,2017-03-19,NaN
D,N,B,IN,2017-03-20,112.93
D,N,B,IN,2017-03-21,112.85
D,N,B,IN,2017-03-22,112.57
D,N,B,IN,2017-03-23,112.48
D,N,B,IN,2017-03-24,112.58
D,N,B,IN,2017-03-25,NaN
D,N,B,IN,2017-03-26,NaN
D,N,B,IN,2017-03-27,112.74
D,N,B,IN,2017-03-28,112.9
D,N,B,IN,2017-03-29,113.53
D,N,B,IN,2017-03-30,113.5
D,N,B,IN,2017-03-31,113.68
D,N,B,IN,2017-04-01,NaN
D,N,B,IN,2017-04-02,NaN
D,N,B,IN,2017-04-03,113.59
D,N,B,IN,2017-04-04,113.37
D,N,B,IN,2017-04-05,113.82
D,N,B,IN,2017-04-06,114.59
D,N,B,IN,2017-04-07,115.07
D,N,B,IN,2017-04-08,NaN
D,N,B,IN,2017-04-09,NaN
D,N,B,IN,2017-04-10,114.89
D,N,B,IN,2017-04-11,114.85
D,N,B,IN,2017-04-12,114.39
D,N,B,IN,2017-04-13,114.56
D,N,B,IN,2017-04-14,114.56
D,N,B,IN,2017-04-15,NaN
D,N,B,IN,2017-04-16,NaN
D,N,B,IN,2017-04-17,114.56
D,N,B,IN,2017-04-18,114.14
D,N,B,IN,2017-04-19,114.08
D,N,B,IN,2017-04-20,113.93
D,N,B,IN,2017-04-21,114.1
D,N,B,IN,2017-04-22,NaN
D,N,B,IN,2017-04-23,NaN
D,N,B,IN,2017-04-24,113.94
D,N,B,IN,2017-04-25,114.16
D,N,B,IN,2017-04-26,114.59
D,N,B,IN,2017-04-27,114.7
D,N,B,IN,2017-04-28,114.28
D,N,B,IN,2017-04-29,NaN
D,N,B,IN,2017-04-30,NaN
D,N,B,IN,2017-05-01,114.28
D,N,B,IN,2017-05-02,114.37
D,N,B,IN,2017-05-03,114.48
D,N,B,IN,2017-05-04,114.61
D,N,B,IN,2017-05-05,114.28
D,N,B,IN,2017-05-06,NaN
D,N,B,IN,2017-05-07,NaN
D,N,B,IN,2017-05-08,114.38
D,N,B,IN,2017-05-09,114.09
D,N,B,IN,2017-05-10,114.2
D,N,B,IN,2017-05-11,114.51
D,N,B,IN,2017-05-12,114.56
D,N,B,IN,2017-05-13,NaN
D,N,B,IN,2017-05-14,NaN
D,N,B,IN,2017-05-15,114.5
D,N,B,IN,2017-05-16,114.27
D,N,B,IN,2017-05-17,113.99
D,N,B,IN,2017-05-18,112.48
D,N,B,IN,2017-05-19,113.03
D,N,B,IN,2017-05-20,NaN
D,N,B,IN,2017-05-21,NaN
D,N,B,IN,2017-05-22,112.88
D,N,B,IN,2017-05-23,112.36
D,N,B,IN,2017-05-24,112.69
D,N,B,IN,2017-05-25,112.7
D,N,B,IN,2017-05-26,112.88
D,N,B,IN,2017-05-27,NaN
D,N,B,IN,2017-05-28,NaN
D,N,B,IN,2017-05-29,112.87
D,N,B,IN,2017-05-30,112.7
D,N,B,IN,2017-05-31,112.73
D,N,B,IN,2017-06-01,112.73
D,N,B,IN,2017-06-02,112.84
D,N,B,IN,2017-06-03,NaN
D,N,B,IN,2017-06-04,NaN
D,N,B,IN,2017-06-05,112.68
D,N,B,IN,2017-06-06,112.41
D,N,B,IN,2017-06-07,112.73
D,N,B,IN,2017-06-08,112.95
D,N,B,IN,2017-06-09,113.1
D,N,B,IN,2017-06-10,NaN
D,N,B,IN,2017-06-11,NaN
D,N,B,IN,2017-06-12,112.69
D,N,B,IN,2017-06-13,112.76
D,N,B,IN,2017-06-14,112.87
D,N,B,IN,2017-06-15,112.53
D,N,B,IN,2017-06-16,112.92
D,N,B,IN,2017-06-17,NaN
D,N,B,IN,2017-06-18,NaN
D,N,B,IN,2017-06-19,112.88
D,N,B,IN,2017-06-20,113.06
D,N,B,IN,2017-06-21,113.13
D,N,B,IN,2017-06-22,112.96
D,N,B,IN,2017-06-23,112.99
D,N,B,IN,2017-06-24,NaN
D,N,B,IN,2017-06-25,NaN
D,N,B,IN,2017-06-26,113.09
D,N,B,IN,2017-06-27,112.66
D,N,B,IN,2017-06-28,112.39
D,N,B,IN,2017-06-29,112.11
D,N,B,IN,2017-06-30,111.99
D,N,B,IN,2017-07-01,NaN
D,N,B,IN,2017-07-02,NaN
D,N,B,IN,2017-07-03,111.9
D,N,B,IN,2017-07-04,112.22
D,N,B,IN,2017-07-05,112.26
D,N,B,IN,2017-07-06,112.25
D,N,B,IN,2017-07-07,112.49
D,N,B,IN,2017-07-08,NaN
D,N,B,IN,2017-07-09,NaN
D,N,B,IN,2017-07-10,112.7
D,N,B,IN,2017-07-11,112.51
D,N,B,IN,2017-07-12,112.33
D,N,B,IN,2017-07-13,112.33
D,N,B,IN,2017-07-14,112.36
D,N,B,IN,2017-07-15,NaN
D,N,B,IN,2017-07-16,NaN
D,N,B,IN,2017-07-17,112.07
D,N,B,IN,2017-07-18,111.76
D,N,B,IN,2017-07-19,111.87
D,N,B,IN,2017-07-20,111.88
D,N,B,IN,2017-07-21,111.56
D,N,B,IN,2017-07-22,NaN
D,N,B,IN,2017-07-23,NaN
D,N,B,IN,2017-07-24,111.36
D,N,B,IN,2017-07-25,111.32
D,N,B,IN,2017-07-26,111.57
D,N,B,IN,2017-07-27,111.61
D,N,B,IN,2017-07-28,111.63
D,N,B,IN,2017-07-29,NaN
D,N,B,IN,2017-07-30,NaN
D,N,B,IN,2017-07-31,111.49
D,N,B,IN,2017-08-01,111.43
D,N,B,IN,2017-08-02,112.21
D,N,B,IN,2017-08-03,112.16
D,N,B,IN,2017-08-04,112.18
D,N,B,IN,2017-08-05,NaN
D,N,B,IN,2017-08-06,NaN
D,N,B,IN,2017-08-07,112.12
D,N,B,IN,2017-08-08,112.25
D,N,B,IN,2017-08-09,112.03
D,N,B,IN,2017-08-10,111.55
D,N,B,IN,2017-08-11,111.43
D,N,B,IN,2017-08-12,NaN
D,N,B,IN,2017-08-13,NaN
D,N,B,IN,2017-08-14,111.42
D,N,B,IN,2017-08-15,111.66
D,N,B,IN,2017-08-16,111.67
D,N,B,IN,2017-08-17,111.57
D,N,B,IN,2017-08-18,111.48
D,N,B,IN,2017-08-19,NaN
D,N,B,IN,2017-08-20,NaN
D,N,B,IN,2017-08-21,111.38
D,N,B,IN,2017-08-22,111.39
D,N,B,IN,2017-08-23,111.38
D,N,B,IN,2017-08-24,111.38
D,N,B,IN,2017-08-25,111.34
D,N,B,IN,2017-08-26,NaN
D,N,B,IN,2017-08-27,NaN
D,N,B,IN,2017-08-28,111.03
D,N,B,IN,2017-08-29,110.47
D,N,B,IN,2017-08-30,110.85
D,N,B,IN,2017-08-31,111.31
D,N,B,IN,2017-09-01,110.58
D,N,B,IN,2017-09-02,NaN
D,N,B,IN,2017-09-03,NaN
D,N,B,IN,2017-09-04,110.5
D,N,B,IN,2017-09-05,110.43
D,N,B,IN,2017-09-06,110.21
D,N,B,IN,2017-09-07,109.99
D,N,B,IN,2017-09-08,109.94
D,N,B,IN,2017-09-09,NaN
D,N,B,IN,2017-09-10,NaN
D,N,B,IN,2017-09-11,110.22
D,N,B,IN,2017-09-12,110.21
D,N,B,IN,2017-09-13,110.24
D,N,B,IN,2017-09-14,110.41
D,N,B,IN,2017-09-15,110.15
D,N,B,IN,2017-09-16,NaN
D,N,B,IN,2017-09-17,NaN
D,N,B,IN,2017-09-18,110.23
D,N,B,IN,2017-09-19,109.98
D,N,B,IN,2017-09-20,109.87
D,N,B,IN,2017-09-21,109.48
D,N,B,IN,2017-09-22,109.24
D,N,B,IN,2017-09-23,NaN
D,N,B,IN,2017-09-24,NaN
D,N,B,IN,2017-09-25,109.11
D,N,B,IN,2017-09-26,108.81
D,N,B,IN,2017-09-27,108.74
D,N,B,IN,2017-09-28,109.15
D,N,B,IN,2017-09-29,109.36
D,N,B,IN,2017-09-30,NaN
D,N,B,IN,2017-10-01,NaN
D,N,B,IN,2017-10-02,109.57
D,N,B,IN,2017-10-03,109.18
D,N,B,IN,2017-10-04,109.71
D,N,B,IN,2017-10-05,109.73
D,N,B,IN,2017-10-06,109.58
D,N,B,IN,2017-10-07,NaN
D,N,B,IN,2017-10-08,NaN
D,N,B,IN,2017-10-09,109.46
D,N,B,IN,2017-10-10,109.2
D,N,B,IN,2017-10-11,109.34
D,N,B,IN,2017-10-12,109.45
D,N,B,IN,2017-10-13,109.64
D,N,B,IN,2017-10-14,NaN
D,N,B,IN,2017-10-15,NaN
D,N,B,IN,2017-10-16,109.92
D,N,B,IN,2017-10-17,109.75
D,N,B,IN,2017-10-18,109.82
D,N,B,IN,2017-10-19,109.62
D,N,B,IN,2017-10-20,109.74
D,N,B,IN,2017-10-21,NaN
D,N,B,IN,2017-10-22,NaN
D,N,B,IN,2017-10-23,110.05
D,N,B,IN,2017-10-24,109.89
D,N,B,IN,2017-10-25,110.21
D,N,B,IN,2017-10-26,110.39
D,N,B,IN,2017-10-27,110.64
D,N,B,IN,2017-10-28,NaN
D,N,B,IN,2017-10-29,NaN
D,N,B,IN,2017-10-30,110.67
D,N,B,IN,2017-10-31,110.8
D,N,B,IN,2017-11-01,111.03
D,N,B,IN,2017-11-02,110.96
D,N,B,IN,2017-11-03,111.11
D,N,B,IN,2017-11-04,NaN
D,N,B,IN,2017-11-05,NaN
D,N,B,IN,2017-11-06,111.09
D,N,B,IN,2017-11-07,110.59
D,N,B,IN,2017-11-08,110.49
D,N,B,IN,2017-11-09,110.46
D,N,B,IN,2017-11-10,110.11
D,N,B,IN,2017-11-11,NaN
D,N,B,IN,2017-11-12,NaN
D,N,B,IN,2017-11-13,109.68
D,N,B,IN,2017-11-14,109.55
D,N,B,IN,2017-11-15,109.5
D,N,B,IN,2017-11-16,109.45
D,N,B,IN,2017-11-17,109.87
D,N,B,IN,2017-11-18,NaN
D,N,B,IN,2017-11-19,NaN
D,N,B,IN,2017-11-20,109.7
D,N,B,IN,2017-11-21,110.12
D,N,B,IN,2017-11-22,109.92
D,N,B,IN,2017-11-23,109.91
D,N,B,IN,2017-11-24,109.83
D,N,B,IN,2017-11-25,NaN
D,N,B,IN,2017-11-26,NaN
D,N,B,IN,2017-11-27,109.9
D,N,B,IN,2017-11-28,110.17
D,N,B,IN,2017-11-29,110.5
D,N,B,IN,2017-11-30,110.32
D,N,B,IN,2017-12-01,110.19
D,N,B,IN,2017-12-02,NaN
D,N,B,IN,2017-12-03,NaN
D,N,B,IN,2017-12-04,110.39
D,N,B,IN,2017-12-05,110.37
D,N,B,IN,2017-12-06,110.32
D,N,B,IN,2017-12-07,110.42
D,N,B,IN,2017-12-08,110.77
D,N,B,IN,2017-12-09,NaN
D,N,B,IN,2017-12-10,NaN
D,N,B,IN,2017-12-11,110.67
D,N,B,IN,2017-12-12,110.78
D,N,B,IN,2017-12-13,110.83
D,N,B,IN,2017-12-14,110.55
D,N,B,IN,2017-12-15,111.16
D,N,B,IN,2017-12-16,NaN
D,N,B,IN,2017-12-17,NaN
D,N,B,IN,2017-12-18,110.86
D,N,B,IN,2017-12-19,111.06
D,N,B,IN,2017-12-20,110.8
D,N,B,IN,2017-12-21,110.97
D,N,B,IN,2017-12-22,110.88
D,N,B,IN,2017-12-23,NaN
D,N,B,IN,2017-12-24,NaN
D,N,B,IN,2017-12-25,110.88
D,N,B,IN,2017-12-26,110.88
D,N,B,IN,2017-12-27,110.44
D,N,B,IN,2017-12-28,110.31
D,N,B,IN,2017-12-29,110.35
D,N,B,IN,2017-12-30,NaN
D,N,B,IN,2017-12-31,NaN
D,N,B,IN,2018-01-01,110.35
D,N,B,IN,2018-01-02,110.63
D,N,B,IN,2018-01-03,110.75
D,N,B,IN,2018-01-04,110.75
D,N,B,IN,2018-01-05,110.83
D,N,B,IN,2018-01-06,NaN
D,N,B,IN,2018-01-07,NaN
D,N,B,IN,2018-01-08,110.8
D,N,B,IN,2018-01-09,110.64
D,N,B,IN,2018-01-10,110.58
D,N,B,IN,2018-01-11,110.36
D,N,B,IN,2018-01-12,109.93
D,N,B,IN,2018-01-13,NaN
D,N,B,IN,2018-01-14,NaN
D,N,B,IN,2018-01-15,109.56
D,N,B,IN,2018-01-16,108.8
D,N,B,IN,2018-01-17,109.1
D,N,B,IN,2018-01-18,109.04
D,N,B,IN,2018-01-19,108.86
D,N,B,IN,2018-01-20,NaN
D,N,B,IN,2018-01-21,NaN
D,N,B,IN,2018-01-22,108.8
D,N,B,IN,2018-01-23,109.04
D,N,B,IN,2018-01-24,108.53
D,N,B,IN,2018-01-25,108.3
D,N,B,IN,2018-01-26,108.2
D,N,B,IN,2018-01-27,NaN
D,N,B,IN,2018-01-28,NaN
D,N,B,IN,2018-01-29,108.5
D,N,B,IN,2018-01-30,108.25
D,N,B,IN,2018-01-31,108.12
D,N,B,IN,2018-02-01,107.48
D,N,B,IN,2018-02-02,107.41
D,N,B,IN,2018-02-03,NaN
D,N,B,IN,2018-02-04,NaN
D,N,B,IN,2018-02-05,107.59
D,N,B,IN,2018-02-06,107.64
D,N,B,IN,2018-02-07,107.54
D,N,B,IN,2018-02-08,108.03
D,N,B,IN,2018-02-09,107.8
D,N,B,IN,2018-02-10,NaN
D,N,B,IN,2018-02-11,NaN
D,N,B,IN,2018-02-12,107.88
D,N,B,IN,2018-02-13,107.85
D,N,B,IN,2018-02-14,108.02
D,N,B,IN,2018-02-15,107.72
D,N,B,IN,2018-02-16,107.24
D,N,B,IN,2018-02-17,NaN
D,N,B,IN,2018-02-18,NaN
D,N,B,IN,2018-02-19,107.34
D,N,B,IN,2018-02-20,106.66
D,N,B,IN,2018-02-21,106.91
D,N,B,IN,2018-02-22,106.61
D,N,B,IN,2018-02-23,106.83
D,N,B,IN,2018-02-24,NaN
D,N,B,IN,2018-02-25,NaN
D,N,B,IN,2018-02-26,106.59
D,N,B,IN,2018-02-27,106.57
D,N,B,IN,2018-02-28,106.41
D,N,B,IN,2018-03-01,106.74
D,N,B,IN,2018-03-02,106.23
D,N,B,IN,2018-03-03,NaN
D,N,B,IN,2018-03-04,NaN
D,N,B,IN,2018-03-05,106.4
D,N,B,IN,2018-03-06,106.24
D,N,B,IN,2018-03-07,106.38
D,N,B,IN,2018-03-08,106.08
D,N,B,IN,2018-03-09,106.28
D,N,B,IN,2018-03-10,NaN
D,N,B,IN,2018-03-11,NaN
D,N,B,IN,2018-03-12,106.44
D,N,B,IN,2018-03-13,106.45
D,N,B,IN,2018-03-14,106.45
D,N,B,IN,2018-03-15,106.39
D,N,B,IN,2018-03-16,106.6
D,N,B,IN,2018-03-17,NaN
D,N,B,IN,2018-03-18,NaN
D,N,B,IN,2018-03-19,106.26
D,N,B,IN,2018-03-20,106.31
D,N,B,IN,2018-03-21,106.23
D,N,B,IN,2018-03-22,106.29
D,N,B,IN,2018-03-23,106.29
D,N,B,IN,2018-03-24,NaN
D,N,B,IN,2018-03-25,NaN
D,N,B,IN,2018-03-26,106.2
D,N,B,IN,2018-03-27,106.16
D,N,B,IN,2018-03-28,105.8
D,N,B,IN,2018-03-29,105.97
D,N,B,IN,2018-03-30,105.97
D,N,B,IN,2018-03-31,NaN
D,N,B,IN,2018-04-01,NaN
D,N,B,IN,2018-04-02,105.97
D,N,B,IN,2018-04-03,106.17
D,N,B,IN,2018-04-04,106.26
D,N,B,IN,2018-04-05,106.58
D,N,B,IN,2018-04-06,106.72
D,N,B,IN,2018-04-07,NaN
D,N,B,IN,2018-04-08,NaN
D,N,B,IN,2018-04-09,106.61
D,N,B,IN,2018-04-10,106.38
D,N,B,IN,2018-04-11,105.88
D,N,B,IN,2018-04-12,105.98
D,N,B,IN,2018-04-13,106.06
D,N,B,IN,2018-04-14,NaN
D,N,B,IN,2018-04-15,NaN
D,N,B,IN,2018-04-16,105.54
D,N,B,IN,2018-04-17,105.27
D,N,B,IN,2018-04-18,105.16
D,N,B,IN,2018-04-19,104.9
D,N,B,IN,2018-04-20,104.79
D,N,B,IN,2018-04-21,NaN
D,N,B,IN,2018-04-22,NaN
D,N,B,IN,2018-04-23,104.74
D,N,B,IN,2018-04-24,104.88
D,N,B,IN,2018-04-25,104.28
D,N,B,IN,2018-04-26,104.58
D,N,B,IN,2018-04-27,104.96
D,N,B,IN,2018-04-28,NaN
D,N,B,IN,2018-04-29,NaN
D,N,B,IN,2018-04-30,105.44
D,N,B,IN,2018-05-01,105.44
D,N,B,IN,2018-05-02,105.42
D,N,B,IN,2018-05-03,105.46
D,N,B,IN,2018-05-04,105.22
D,N,B,IN,2018-05-05,NaN
D,N,B,IN,2018-05-06,NaN
D,N,B,IN,2018-05-07,105.06
D,N,B,IN,2018-05-08,105.22
D,N,B,IN,2018-05-09,104.94
D,N,B,IN,2018-05-10,104.79
D,N,B,IN,2018-05-11,104.37
